variable	community	freq	trend	sclass	cohort	value	value2	speaker	indvalue	yob
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Eldsjäl	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Nifesoj	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	GashH	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Lovisa87	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Deborah	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	lmcl	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	versus	0.6666666666666666	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	dianam	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Alfalfafrö	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Matilda86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Lina86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Chiliräkan	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Moasmostermia	0.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	mörlin	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Tequeida86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	skogstok	0.5	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	ladybug	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	elliz	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	iAnnaMaria	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Hanniz	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Neija	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	MajasMat	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Icis86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	mammat2	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Uliise	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Fru Wennerström	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	johannaalkehag	0.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Madde1986	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	theesi	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Tninis	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	babyboom86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Issa86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Nitrogen	0.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Sockerbullen	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Jelan	0.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	EmmAhh	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	mama30	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Kampis	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	korvmedbröd	0.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	anne87	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Pusselbiten86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Hallonsylt	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Sally86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Mimmi86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	InHeaven	0.5	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	guldrosen1	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	deam	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	z86a	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	HannaBanani	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	asplundskan	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	EmiliaGK	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	kali86	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Jenny87	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	many87	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Goingen	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	båten	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Virvelflicka	1.0	1987
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9259110216856695	0.1259414599228125	Sussolita	1.0	1988
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Linnéa777	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Mia386	0.6666666666666666	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Quinnan	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	mammasgullar	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	fjollan	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	livet leker	0.9	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Galatheaa	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	saltflingan	0.95	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Spring Time	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Grönögat	0.3	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Kesse88	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Tokfrjant	0.8	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	FridaKim	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Ellaria	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	regnbågspappan	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	fruganL	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Mummyfied	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Gravid 89	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Neccin	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Luxuria	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Immini	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	isabellem	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	saferide	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Caroline08	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	mandelblomma	0.9090909090909091	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	DenNamnbitne	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	BinniBoo	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	mazquE	0.6666666666666666	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	LoMsBebis	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Lina Nk	0.5	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Millies	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	aquamarin	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	TvåTrollungar	0.875	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	hjärta	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Mjesec	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Emelie1988	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Winglur	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Malinell	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Älskarbebisar	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	NummerTvå0710	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Rosenskära	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	sjl89	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Desiree1988	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	MammaSwahn	0.5	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Alvine	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Erika Ö	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	s89	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	TezzyBump	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	lykantrophona	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Mamma1988	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Mullepop	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	YayasMami	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	N88	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Gliimma	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Fossa	0.8	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	siren	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Wonderchild2009	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Biinzan	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Den som Längtar	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	KATITZY	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	lillasessan	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	sundsvallstjej	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	FrökenLarsson	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Saandraa	0.6666666666666666	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	LiviasMamma	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	NEAN	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	ungmamma2011	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Seniorita	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	mammahaj	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Miss Julie	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	smis	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	3way	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Ellenö	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	ElinC	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	delinda	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	luspudel	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Eilem	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	fjonkan	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	phillipha	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	ToK	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Linyana	0.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Sazee	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	LiN88	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	LillaLilli	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Korkskruv	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Sparriz	0.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Mamman88	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	lliliot	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	SEM	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Niccan88	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Emki	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	missworld	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	PW58	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	emelielj	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	LeyasMamma	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	BabyNo2	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Dunderklumpen	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Therre	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	tok	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	barn är livet	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Kopparkruka	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	längtar89	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	mammaF	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Jonnasmamma08	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	hellish89	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	SDG	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Jessie 89	1.0	1990
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Buggster	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	Casey	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9503099173553718	0.08673178061607828	multivitaminjuice	1.0	1989
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	Habbi	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	janniahlholm	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	EbbsansMamma	1.0	1992
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	Thesso	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	R3becca	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	EmelieL	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	Snabeldrake	1.0	1992
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	kornberoende	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	FridaochSamuel	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	NovemberMommy	1.0	1992
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	Tess90	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	Ida90	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	Tr0ust	0.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	Naima	1.0	1992
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	sorgsen	0.75	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	EnormLängtan	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	mama90j	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	Carolinalovetobias	1.0	1991
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9342105263157895	0.11772853185595568	Anna24	1.0	1991
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	lokisse	0.32558139534883723	1961
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	annmin	0.75	1961
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	Krake	0.5	1961
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	bili	0.6666666666666666	1960
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	dessan59	0.0	1960
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	MissLillan	1.0	1961
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	Spookie	1.0	1961
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	anzita	0.7142857142857143	1960
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	sallybuse	1.0	1960
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	Immer	1.0	1961
vägra	0.8474735531333334	6864.0	up	intensional	1	0.6324121614819289	0.3098304091961597	Hickupp	0.0	1961
vägra	0.8474735531333334	6864.0	up	intensional	2	0.5510204081632654	0.37706511175898927	Örnie	0.8571428571428571	1963
vägra	0.8474735531333334	6864.0	up	intensional	2	0.5510204081632654	0.37706511175898927	Dilong	0.6666666666666666	1963
vägra	0.8474735531333334	6864.0	up	intensional	2	0.5510204081632654	0.37706511175898927	fostermamman	1.0	1962
vägra	0.8474735531333334	6864.0	up	intensional	2	0.5510204081632654	0.37706511175898927	Goya	0.0	1963
vägra	0.8474735531333334	6864.0	up	intensional	2	0.5510204081632654	0.37706511175898927	chivasregal	1.0	1962
vägra	0.8474735531333334	6864.0	up	intensional	2	0.5510204081632654	0.37706511175898927	Gumbo	0.0	1962
vägra	0.8474735531333334	6864.0	up	intensional	2	0.5510204081632654	0.37706511175898927	de Robespierre	0.3333333333333333	1963
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	hymafr	0.6666666666666666	1965
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	Linaek	0.7	1964
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	mamita64	0.8461538461538461	1965
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	Tant Herta	1.0	1965
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	blomman 2	0.3333333333333333	1965
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	fabler	1.0	1964
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	faster	0.5	1964
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	Nilsfar	1.0	1965
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	Anglia	0.75	1965
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	Hillbillie	1.0	1964
vägra	0.8474735531333334	6864.0	up	intensional	3	0.7996503496503496	0.1905912269548633	BlackMamba	1.0	1965
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	nobilis	1.0	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Houdini	1.0	1966
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Asali65	1.0	1966
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Marlene	0.8333333333333334	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	kirsikka	0.25	1966
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Hedi	0.5	1966
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Ulfino	0.6666666666666666	1966
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Pethra	0.4	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	krabbis	1.0	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Dirtsa	0.0	1966
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Dellan	1.0	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Piri	1.0	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Bette	0.3333333333333333	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Cattis40	0.75	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Skahlmann	1.0	1966
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	nikki2006	0.6666666666666666	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	Pejo	1.0	1967
vägra	0.8474735531333334	6864.0	up	intensional	4	0.7444444444444446	0.26604938271604944	NicKnejm	1.0	1966
vägra	0.8474735531333334	6864.0	up	intensional	5	0.850523088023088	0.17105142332415066	mirre67	0.7	1968
vägra	0.8474735531333334	6864.0	up	intensional	5	0.850523088023088	0.17105142332415066	bitte67	0.7142857142857143	1968
vägra	0.8474735531333334	6864.0	up	intensional	5	0.850523088023088	0.17105142332415066	Jossebell	0.625	1969
vägra	0.8474735531333334	6864.0	up	intensional	5	0.850523088023088	0.17105142332415066	LillaMymlan	1.0	1969
vägra	0.8474735531333334	6864.0	up	intensional	5	0.850523088023088	0.17105142332415066	MymlanMy	0.8888888888888888	1968
vägra	0.8474735531333334	6864.0	up	intensional	5	0.850523088023088	0.17105142332415066	Helle68	0.5	1969
