variable	community	freq	trend	sclass	cohort	value	value2	sag	so	freqlog	comcat	speaker	indvalue	yob	speaker2
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Tequeida86	1.0	1987	Tequeida86
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	skogstok	0.5	1987	skogstok
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	soffien	1.0	1986	soffien
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	ladybug	1.0	1987	ladybug
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	elliz	1.0	1987	elliz
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	iAnnaMaria	1.0	1988	iAnnaMaria
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	mumma84	1.0	1985	mumma84
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Snos	1.0	1986	Snos
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	zazzy	0.0	1985	zazzy
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Helena85	1.0	1986	Helena85
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Hanniz	1.0	1987	Hanniz
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Neija	1.0	1987	Neija
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	sandy sandy	1.0	1985	sandy sandy
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Nonnie	1.0	1985	Nonnie
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Wilmisen	1.0	1986	Wilmisen
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	MajasMat	1.0	1987	MajasMat
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Icis86	1.0	1987	Icis86
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	mammat2	1.0	1987	mammat2
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Uliise	1.0	1988	Uliise
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Fru Wennerström	1.0	1987	Fru Wennerström
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	6kimpa6	1.0	1986	6kimpa6
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	johannaalkehag	0.0	1987	johannaalkehag
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Madde1986	1.0	1987	Madde1986
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	MagMat	1.0	1986	MagMat
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	palmrosi	1.0	1985	palmrosi
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	theesi	1.0	1988	theesi
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Tninis	1.0	1988	Tninis
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	babyboom86	1.0	1987	babyboom86
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Izzies matte	1.0	1986	Izzies matte
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Issa86	1.0	1987	Issa86
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	zerano	1.0	1986	zerano
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Nitrogen	0.0	1988	Nitrogen
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Sockerbullen	1.0	1988	Sockerbullen
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Nenne	1.0	1986	Nenne
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Jelan	0.0	1987	Jelan
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	mammailund85	1.0	1986	mammailund85
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	suomigirl	1.0	1986	suomigirl
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Ärtansmamma	1.0	1985	Ärtansmamma
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Johjo	1.0	1985	Johjo
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	EmmAhh	1.0	1987	EmmAhh
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	mama30	1.0	1987	mama30
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Kampis	1.0	1988	Kampis
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	meanwhile	1.0	1986	meanwhile
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Waiting 4U	1.0	1986	Waiting 4U
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	korvmedbröd	0.0	1988	korvmedbröd
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	anne87	1.0	1988	anne87
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Mifuna	1.0	1985	Mifuna
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Kat the bat	1.0	1986	Kat the bat
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Pusselbiten86	1.0	1987	Pusselbiten86
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Hallonsylt	1.0	1987	Hallonsylt
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Sally86	1.0	1987	Sally86
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Vicky85	1.0	1986	Vicky85
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	milla1984	1.0	1985	milla1984
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Mimmi86	1.0	1987	Mimmi86
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	InHeaven	0.5	1988	InHeaven
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	guldrosen1	1.0	1987	guldrosen1
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	GirlieGirl	1.0	1986	GirlieGirl
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	deam	1.0	1987	deam
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	z86a	1.0	1987	z86a
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	HannaBanani	1.0	1988	HannaBanani
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	carne	1.0	1986	carne
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Amanda85	1.0	1986	Amanda85
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	asplundskan	1.0	1988	asplundskan
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	EvigLängtan	1.0	1985	EvigLängtan
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	PetraK	1.0	1986	PetraK
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	EmiliaGK	1.0	1988	dummy_coded_other
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	lillatrollet85	1.0	1986	dummy_coded_other
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	cookie8409	1.0	1985	cookie8409
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Friiidaa	1.0	1986	Friiidaa
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	kali86	1.0	1987	kali86
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Christin3	1.0	1985	Christin3
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Amatory	1.0	1985	Amatory
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Jenny87	1.0	1988	Jenny87
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	mw24	1.0	1986	mw24
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Malinsson84	1.0	1985	Malinsson84
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	FruSabbi	1.0	1985	FruSabbi
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	many87	1.0	1988	many87
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Goingen	1.0	1987	Goingen
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	båten	1.0	1987	båten
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Orka	1.0	1985	dummy_coded_other
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Virvelflicka	1.0	1987	Virvelflicka
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Elisie	1.0	1985	Elisie
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	kimzeiy	1.0	1985	kimzeiy
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Xadime	1.0	1985	Xadime
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.934394776055196	0.1132847145526967	var	var	3	2	Sussolita	1.0	1988	Sussolita
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Habbi	1.0	1991	Habbi
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Linnéa777	1.0	1989	Linnéa777
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	janniahlholm	1.0	1991	janniahlholm
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Mia386	0.6666666666666666	1989	Mia386
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	EbbsansMamma	1.0	1992	EbbsansMamma
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Quinnan	1.0	1990	Quinnan
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	mammasgullar	1.0	1990	mammasgullar
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	fjollan	1.0	1989	fjollan
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	livet leker	0.9	1990	livet leker
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Thesso	1.0	1991	Thesso
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Galatheaa	1.0	1990	Galatheaa
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	saltflingan	0.95	1990	saltflingan
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Spring Time	1.0	1990	Spring Time
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Grönögat	0.3	1989	Grönögat
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Kesse88	1.0	1989	Kesse88
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	R3becca	1.0	1991	R3becca
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Tokfrjant	0.8	1989	Tokfrjant
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	FridaKim	1.0	1989	FridaKim
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Ellaria	1.0	1990	Ellaria
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	regnbågspappan	1.0	1989	regnbågspappan
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	fruganL	1.0	1990	fruganL
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Mummyfied	1.0	1990	Mummyfied
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Gravid 89	1.0	1990	Gravid 89
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Neccin	1.0	1990	Neccin
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Luxuria	1.0	1990	Luxuria
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Immini	1.0	1989	Immini
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	isabellem	1.0	1989	isabellem
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	saferide	1.0	1989	dummy_coded_other
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Caroline08	1.0	1989	Caroline08
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	mandelblomma	0.9090909090909091	1990	mandelblomma
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	DenNamnbitne	1.0	1990	DenNamnbitne
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	BinniBoo	1.0	1989	BinniBoo
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	mazquE	0.6666666666666666	1990	mazquE
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	EmelieL	1.0	1991	EmelieL
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	LoMsBebis	1.0	1989	LoMsBebis
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Lina Nk	0.5	1990	Lina Nk
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Millies	1.0	1989	Millies
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	aquamarin	1.0	1990	aquamarin
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	TvåTrollungar	0.875	1990	TvåTrollungar
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	hjärta	1.0	1989	hjärta
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Mjesec	1.0	1990	Mjesec
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Emelie1988	1.0	1989	Emelie1988
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Winglur	1.0	1989	Winglur
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Malinell	1.0	1989	Malinell
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Älskarbebisar	1.0	1989	Älskarbebisar
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	NummerTvå0710	1.0	1990	NummerTvå0710
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Snabeldrake	1.0	1992	Snabeldrake
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Rosenskära	1.0	1989	Rosenskära
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	sjl89	1.0	1990	sjl89
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Desiree1988	1.0	1989	Desiree1988
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	MammaSwahn	0.5	1990	MammaSwahn
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Alvine	1.0	1989	Alvine
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Erika Ö	1.0	1989	Erika Ö
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	s89	1.0	1990	s89
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	TezzyBump	1.0	1989	TezzyBump
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	kornberoende	1.0	1991	kornberoende
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	lykantrophona	1.0	1990	lykantrophona
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Mamma1988	1.0	1989	Mamma1988
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	FridaochSamuel	1.0	1991	FridaochSamuel
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Mullepop	1.0	1989	Mullepop
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	YayasMami	1.0	1989	YayasMami
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	N88	1.0	1989	N88
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Gliimma	1.0	1990	Gliimma
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Fossa	0.8	1989	Fossa
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	siren	1.0	1989	siren
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Wonderchild2009	1.0	1990	Wonderchild2009
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Biinzan	1.0	1990	Biinzan
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Den som Längtar	1.0	1989	Den som Längtar
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	KATITZY	1.0	1989	KATITZY
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	lillasessan	1.0	1990	lillasessan
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	sundsvallstjej	1.0	1989	sundsvallstjej
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	FrökenLarsson	1.0	1989	FrökenLarsson
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	NovemberMommy	1.0	1992	NovemberMommy
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Saandraa	0.6666666666666666	1989	Saandraa
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	LiviasMamma	1.0	1990	LiviasMamma
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	NEAN	1.0	1989	NEAN
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	ungmamma2011	1.0	1990	ungmamma2011
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Seniorita	1.0	1989	Seniorita
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	mammahaj	1.0	1989	mammahaj
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Tess90	1.0	1991	Tess90
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Miss Julie	1.0	1989	Miss Julie
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	smis	1.0	1990	smis
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	3way	1.0	1990	3way
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Ida90	1.0	1991	Ida90
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Ellenö	1.0	1990	Ellenö
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	ElinC	1.0	1989	ElinC
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	delinda	1.0	1989	delinda
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	luspudel	1.0	1989	luspudel
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Tr0ust	0.0	1991	Tr0ust
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Eilem	1.0	1989	Eilem
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Naima	1.0	1992	dummy_coded_other
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	fjonkan	1.0	1989	fjonkan
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	sorgsen	0.75	1991	sorgsen
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	phillipha	1.0	1989	phillipha
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	ToK	1.0	1989	ToK
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Linyana	0.0	1990	Linyana
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Sazee	1.0	1990	Sazee
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	LiN88	1.0	1989	LiN88
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	LillaLilli	1.0	1989	LillaLilli
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Korkskruv	1.0	1989	Korkskruv
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Sparriz	0.0	1989	Sparriz
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Mamman88	1.0	1989	Mamman88
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	lliliot	1.0	1989	lliliot
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	EnormLängtan	1.0	1991	EnormLängtan
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	SEM	1.0	1990	SEM
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Niccan88	1.0	1989	Niccan88
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	Emki	1.0	1989	Emki
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	missworld	1.0	1990	missworld
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	PW58	1.0	1990	PW58
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	emelielj	1.0	1990	emelielj
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.947938689217759	0.09124014618876702	var	var	3	2	LeyasMamma	1.0	1989	LeyasMamma
