word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
kommer att skylla	2		0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer att semestra	2		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer att omringa	2		0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer att lagstifta	2		0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att avskeda	2		0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer att avkunna	2		0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer att utkämpa	2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att storsatsa	2		0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att rota	2		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer att medla	2		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer att lokalisera	2		0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att kickstarta	2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att inneböra	2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer att förbinda	2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer att basera	2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer att avsegla	2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att snubbla	2		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att mottaga	2		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att morra	2		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att härbärgera	2		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att överträda	2		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kommer att vässa	2		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer att vräka	2		0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att utnämna	2		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
kommer att uppkalla	2		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att undergräva	2		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att tuffa	2		0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att spika	2		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att röntga	2		0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att repa	2		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att rehabilitera	2		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kommer att rationalisera	2		0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer att rama	2		0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer att mojna	2		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer att dåna	2		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att avhålla	2		0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer att aspirera	2		0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer att skikta	2		0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att kravla	2		0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att återuppliva	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kommer att sopa	2		0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att rådfråga	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer att rå	2		0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer att peta	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer att oroa	2		0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att omprioritera	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer att obducera	2		0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer att mulna	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer att maskera	2		0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att lasta	2		0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer att hårdsatsa	2		0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer att hållla	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer att gröpa	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
kommer att galoppera	2		0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer att chockera	2		0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att bräcka	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
kommer att avböja	2		0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att anförtro	2		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Kommer att spränga	2		0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att lägg	2		0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att implodera	2		0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att översätta	2		0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
kommer att vidarebefordra	2		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
kommer att uppvisa	2		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att tälta	2		0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer att synkronisera	2		0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer att strukturera	2		0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
kommer att reproducera	2		0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer att positionera	2		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer att omdirigera	2		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
kommer att mana	2		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
kommer att KU-anmäla	2		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
kommer att förknippa	2		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer att fullgöra	2		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Kommer att drabba	2		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
kommer att tjata	2		0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
kommer att vidhålla	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
kommer att va	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
kommer att utplåna	2		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
kommer att tonsätta	2		0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Kommer att stanna	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
kommer att recensera	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
kommer att ljuga	2		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
kommer att kontrastera	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
kommer att iscensätta	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
kommer att införliva	2		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
kommer att föryngra	2		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
kommer att förgöra	2		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
kommer att e-handla	2		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
kommer att dimpa	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
kommer att digitalisera	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
kommer att destabilisera	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
kommer att chatta	2		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
kommer att befästa	2		0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
kommer att avgränsa	2		0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
kommer att avfärda	2		0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
kommer att sålla	2		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
kommer att vifta	2		0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Kommer att undersöka	2		0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
kommer att skrida	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
kommer att skona	2		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
kommer att skava	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Kommer att reagera	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
kommer att rasera	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
kommer att rannsaka	2		0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
kommer att provskjuta	2		0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
kommer att hemlighålla	2		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
kommer att handleda	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
kommer att dna-testa	2		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Kommer att betala	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
kommer att avdunsta	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
kommer att applicera	2		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
kommer att överreagera	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Kommer att åka	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
kommer att yra	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
kommer att ventilera	2		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
kommer att vallfärda	2		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
kommer att slappna	2		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
kommer att skugga	2		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
kommer att självläka	2		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
kommer att ro	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Kommer att lösa	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
kommer att koordinera	2		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
kommer att ingjuta	2		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
kommer att hungerstrejka	2		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
kommer att grilla	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
kommer att förädla	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
kommer att förinta	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
kommer att direktkvalificera	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
kommer att damma	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
kommer att dala	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
kommer att cirkla	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
kommer att briljera	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
kommer att avlyssna	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
kommer att anamma	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
kommer att aktualisera	2		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
kommer att abdikera	2		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
kommer att tillrättavisa	2		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
kommer att luftbomba	2		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
kommer att fetingleverera	2		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
kommer att arbetspendla	2		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
kommer att återintroducera	2		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
kommer att vaka	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
kommer att triumfera	2		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
kommer att tilldela	2		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
kommer att symbolisera	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
kommer att svälja	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Kommer att stärka	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
kommer att skanna	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
kommer att piska	2		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
kommer att paralysera	2		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer att omplacera	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
kommer att nyrekrytera	2		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer att kapitulera	2		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
kommer att gnugga	2		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
kommer att förgifta	2		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
kommer att dofta	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
kommer att böra	2		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
kommer att bruka	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
kommer att blunda	2		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
kommer att avlösa	2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
kommer att skypa	2		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
kommer att officiera	2		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
kommer att hemsöka	2		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
kommer att övernatta	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
kommer att överensstämma	2		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
kommer att underblåsa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
kommer att staka	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
kommer att spana	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
kommer att smutsa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
kommer att sinka	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
kommer att sammanträffa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
kommer att peppa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
kommer att ogiltigförklara	2		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
kommer att mjuka	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer att lev	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
kommer att kryssa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
kommer att kora	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
kommer att kanta	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer att förebygga	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
kommer att förankra	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
kommer att fota	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
kommer att felsöka	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
kommer att etsa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
kommer att efterbevaka	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
kommer att duga	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
kommer att dubbla	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Kommer att blåsa	2		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
kommer att besiktiga	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer att anvisa	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
kommer att stöda	2		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
kommer att knåda	2		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
kommer att överkomma	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
kommer att återupprätta	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Kommer att vidta	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer att utbryta	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer att uppväga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
kommer att transformera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer att självdö	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer att sammanstråla	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
kommer att samköra	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer att omvandla	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
kommer att livestreamas	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
kommer att känneteckna	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer att klå	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
kommer att ignorera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Kommer att hitta	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer att göda	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
kommer att genomsöka	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
kommer att förverkliga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
kommer att föreställa	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer att frilägga	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
kommer att framställa	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
kommer att fortätta	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Kommer att dröja	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer att blekna	2		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
kommer att associera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
kommer att asfaltera	2		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
kommer att spinna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer att specialisera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer att skräddarsys	2		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer att le	2		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer att iståndsätta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer att anföra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
kommer att återvinna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
kommer att återanvända	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
kommer att vårda	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
kommer att våldta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
kommer att tillgängliggöra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
kommer att svalla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
kommer att remittera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
kommer att promenera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
kommer att programmera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Kommer att prata	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
kommer att pista	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
kommer att ombesörja	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Kommer att nå	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
kommer att nagelfara	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
kommer att lussa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
kommer att inreda	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
kommer att hugga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer att grusa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer att glesa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer att förneka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Kommer att föra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
kommer att bråka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
kommer att bespara	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
kommer att befria	2		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
kommer att tippa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
kommer att möblera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Kommer att be	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Kommer att överleva	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
kommer att utjämna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
kommer att såga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
kommer att spårsäkra	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
kommer att skippa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
kommer att simulera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
kommer att scanna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
kommer att påträffa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer att precisera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
kommer att notera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
kommer att käka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
kommer att införskaffa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
kommer att föröka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
kommer att förtäta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
kommer att budgetförhandla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
kommer att bua	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
kommer att belöna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
kommer att svaja	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
kommer att hagla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
kommer att formera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
