"word"	"Totalt"	"SVT nyheter 2004"	"SVT nyheter 2005"	"SVT nyheter 2006"	"SVT nyheter 2007"	"SVT nyheter 2008"	"SVT nyheter 2009"	"SVT nyheter 2010"	"SVT nyheter 2011"	"SVT nyheter 2012"	"SVT nyheter 2013"	"SVT nyheter 2014"	"SVT nyheter 2015"	"SVT nyheter 2016"	"SVT nyheter 2017"	"SVT nyheter 2018"	"SVT nyheter 2019"	"SVT nyheter 2020"	"SVT nyheter 2021"	"SVT nyheter 2022"	"SVT nyheter 2023"
"konstatera"	"9960"	"6"	"64"	"138"	"185"	"259"	"261"	"322"	"279"	"325"	"559"	"653"	"884"	"1102"	"1139"	"969"	"886"	"641"	"549"	"445"	"294"
"gälla"	"9910"	"9"	"200"	"195"	"257"	"342"	"380"	"423"	"329"	"424"	"528"	"569"	"751"	"946"	"769"	"690"	"688"	"976"	"716"	"490"	"228"
"räkna"	"9346"	"23"	"121"	"133"	"179"	"253"	"313"	"508"	"386"	"394"	"542"	"715"	"804"	"897"	"796"	"752"	"664"	"569"	"535"	"550"	"212"
"samla"	"9251"	"13"	"78"	"109"	"121"	"238"	"232"	"315"	"350"	"364"	"577"	"638"	"820"	"962"	"948"	"750"	"744"	"615"	"561"	"526"	"290"
"släcka"	"9107"	"5"	"43"	"92"	"190"	"248"	"306"	"221"	"204"	"217"	"432"	"535"	"681"	"1100"	"1147"	"1282"	"825"	"538"	"426"	"386"	"229"
"tävla"	"9099"	"18"	"92"	"130"	"154"	"211"	"241"	"220"	"252"	"300"	"456"	"449"	"583"	"572"	"501"	"724"	"976"	"899"	"865"	"957"	"499"
"säkra"	"9072"	"11"	"107"	"116"	"157"	"291"	"260"	"275"	"287"	"317"	"448"	"585"	"662"	"721"	"736"	"723"	"825"	"754"	"694"	"722"	"381"
"mejla"	"9053"	"0"	"1"	"5"	"4"	"8"	"8"	"12"	"4"	"19"	"31"	"30"	"47"	"32"	"34"	"501"	"1716"	"2015"	"1899"	"1878"	"809"
"hamna"	"8889"	"11"	"112"	"120"	"181"	"275"	"300"	"369"	"317"	"363"	"502"	"597"	"716"	"867"	"849"	"704"	"673"	"604"	"526"	"525"	"278"
"hämta"	"8868"	"11"	"85"	"107"	"221"	"242"	"300"	"319"	"304"	"304"	"464"	"526"	"686"	"905"	"902"	"746"	"685"	"712"	"581"	"519"	"249"
"föra"	"8784"	"25"	"128"	"193"	"202"	"339"	"327"	"458"	"385"	"337"	"507"	"700"	"752"	"755"	"793"	"706"	"646"	"472"	"451"	"396"	"212"
"växa"	"8651"	"5"	"70"	"85"	"134"	"221"	"244"	"379"	"355"	"370"	"515"	"677"	"778"	"872"	"855"	"727"	"651"	"447"	"487"	"517"	"262"
"överklaga"	"8572"	"21"	"149"	"179"	"223"	"322"	"330"	"381"	"366"	"410"	"564"	"546"	"653"	"745"	"735"	"625"	"632"	"559"	"460"	"430"	"242"
"stärka"	"8530"	"13"	"113"	"119"	"186"	"258"	"257"	"318"	"275"	"302"	"433"	"567"	"715"	"797"	"857"	"780"	"656"	"489"	"453"	"675"	"267"
"fatta"	"8382"	"16"	"91"	"137"	"204"	"251"	"350"	"325"	"332"	"341"	"443"	"515"	"662"	"742"	"737"	"570"	"601"	"728"	"551"	"549"	"237"
"besöka"	"8078"	"21"	"89"	"129"	"133"	"214"	"256"	"250"	"290"	"281"	"455"	"534"	"650"	"816"	"771"	"669"	"533"	"769"	"508"	"458"	"252"
"tala"	"8077"	"26"	"140"	"150"	"202"	"257"	"314"	"406"	"401"	"374"	"589"	"659"	"844"	"848"	"769"	"553"	"487"	"278"	"319"	"322"	"139"
"genomföras"	"8069"	"17"	"110"	"164"	"189"	"251"	"267"	"340"	"258"	"268"	"396"	"504"	"558"	"678"	"637"	"528"	"571"	"1088"	"615"	"406"	"224"
"ses"	"8046"	"12"	"86"	"113"	"181"	"213"	"289"	"307"	"308"	"370"	"487"	"615"	"731"	"754"	"633"	"564"	"640"	"560"	"513"	"468"	"202"
"läggas"	"7942"	"23"	"122"	"155"	"291"	"434"	"490"	"392"	"346"	"326"	"530"	"528"	"683"	"651"	"626"	"456"	"584"	"473"	"347"	"313"	"172"
"drabbas"	"7886"	"17"	"111"	"162"	"213"	"320"	"338"	"377"	"389"	"371"	"504"	"667"	"679"	"693"	"635"	"532"	"468"	"438"	"398"	"374"	"200"
"springa"	"7812"	"5"	"68"	"64"	"107"	"162"	"181"	"175"	"221"	"262"	"452"	"525"	"724"	"813"	"826"	"740"	"723"	"539"	"457"	"450"	"318"
"samarbeta"	"7798"	"17"	"103"	"147"	"152"	"230"	"251"	"491"	"265"	"245"	"418"	"786"	"629"	"627"	"742"	"762"	"505"	"333"	"403"	"514"	"178"
"sänka"	"7717"	"11"	"201"	"179"	"206"	"337"	"431"	"371"	"361"	"389"	"468"	"432"	"619"	"635"	"546"	"536"	"476"	"363"	"386"	"565"	"205"
"pågå"	"7570"	"10"	"75"	"93"	"138"	"204"	"219"	"324"	"248"	"243"	"391"	"433"	"603"	"772"	"799"	"734"	"548"	"573"	"519"	"420"	"224"
"förklara"	"7538"	"12"	"94"	"117"	"130"	"168"	"245"	"288"	"280"	"303"	"450"	"471"	"572"	"645"	"620"	"542"	"598"	"529"	"543"	"602"	"329"
"styra"	"7278"	"7"	"64"	"101"	"98"	"170"	"163"	"346"	"218"	"212"	"352"	"767"	"465"	"481"	"502"	"1004"	"466"	"402"	"357"	"956"	"147"
"dö"	"7148"	"19"	"109"	"94"	"156"	"223"	"234"	"342"	"364"	"357"	"418"	"586"	"613"	"694"	"654"	"467"	"450"	"450"	"412"	"332"	"174"
"döda"	"7136"	"24"	"139"	"144"	"197"	"236"	"319"	"311"	"332"	"301"	"442"	"521"	"612"	"708"	"751"	"584"	"438"	"326"	"310"	"286"	"155"
"gripas"	"7109"	"10"	"75"	"125"	"143"	"244"	"246"	"264"	"209"	"247"	"379"	"477"	"658"	"836"	"762"	"659"	"551"	"406"	"359"	"291"	"168"
"gripa"	"7007"	"11"	"76"	"134"	"184"	"215"	"236"	"222"	"206"	"258"	"389"	"479"	"655"	"847"	"858"	"639"	"565"	"384"	"282"	"204"	"163"
"förlora"	"6998"	"8"	"138"	"151"	"177"	"243"	"332"	"283"	"262"	"308"	"433"	"535"	"523"	"529"	"483"	"506"	"591"	"489"	"443"	"367"	"197"
"fira"	"6990"	"12"	"68"	"95"	"125"	"133"	"178"	"224"	"178"	"206"	"311"	"364"	"495"	"644"	"691"	"534"	"512"	"643"	"610"	"652"	"315"
"anmäla"	"6971"	"9"	"83"	"134"	"158"	"203"	"227"	"261"	"248"	"279"	"439"	"404"	"539"	"749"	"806"	"584"	"617"	"373"	"341"	"297"	"220"
"fylla"	"6962"	"7"	"61"	"71"	"133"	"181"	"202"	"236"	"252"	"253"	"407"	"473"	"547"	"653"	"726"	"654"	"501"	"452"	"454"	"486"	"213"
"slippa"	"6935"	"13"	"113"	"136"	"180"	"296"	"348"	"357"	"348"	"355"	"498"	"508"	"593"	"583"	"558"	"440"	"409"	"390"	"381"	"279"	"150"
"återvända"	"6898"	"28"	"128"	"157"	"176"	"206"	"299"	"258"	"275"	"236"	"316"	"483"	"600"	"626"	"601"	"563"	"478"	"416"	"425"	"428"	"199"
"utföra"	"6805"	"9"	"70"	"90"	"123"	"172"	"246"	"286"	"225"	"254"	"337"	"472"	"621"	"736"	"707"	"527"	"526"	"485"	"368"	"356"	"195"
"lyckas"	"6755"	"4"	"70"	"90"	"107"	"176"	"194"	"233"	"237"	"240"	"453"	"464"	"575"	"656"	"584"	"546"	"612"	"416"	"448"	"416"	"234"
"tvingas"	"6742"	"14"	"121"	"142"	"199"	"328"	"334"	"333"	"362"	"324"	"359"	"418"	"556"	"610"	"457"	"468"	"440"	"396"	"363"	"347"	"171"
"bestämma"	"6709"	"4"	"92"	"130"	"161"	"224"	"239"	"316"	"265"	"319"	"423"	"505"	"524"	"601"	"589"	"534"	"461"	"396"	"371"	"388"	"167"
"rekrytera"	"6669"	"1"	"36"	"47"	"99"	"137"	"108"	"156"	"166"	"222"	"322"	"457"	"734"	"875"	"845"	"640"	"503"	"296"	"287"	"467"	"271"
"ställas"	"6613"	"19"	"124"	"137"	"176"	"206"	"307"	"325"	"305"	"279"	"348"	"415"	"501"	"478"	"486"	"415"	"485"	"606"	"428"	"378"	"195"
"plocka"	"6583"	"6"	"50"	"72"	"132"	"136"	"207"	"258"	"233"	"270"	"404"	"479"	"579"	"592"	"683"	"555"	"535"	"373"	"415"	"391"	"213"
"uttala"	"6566"	"7"	"52"	"104"	"90"	"152"	"183"	"226"	"231"	"221"	"361"	"421"	"500"	"617"	"766"	"559"	"588"	"475"	"378"	"383"	"252"
"lyssna"	"6564"	"5"	"58"	"77"	"118"	"131"	"180"	"225"	"259"	"266"	"451"	"484"	"597"	"655"	"630"	"606"	"541"	"404"	"371"	"316"	"190"
"dömas"	"6446"	"36"	"116"	"199"	"189"	"277"	"221"	"239"	"268"	"307"	"402"	"329"	"471"	"588"	"508"	"521"	"512"	"398"	"320"	"347"	"198"
"ersätta"	"6441"	"9"	"103"	"115"	"189"	"265"	"284"	"337"	"269"	"311"	"351"	"421"	"490"	"518"	"551"	"475"	"525"	"396"	"334"	"317"	"181"
"bära"	"6423"	"10"	"65"	"155"	"134"	"172"	"189"	"217"	"256"	"247"	"335"	"403"	"488"	"594"	"573"	"519"	"403"	"614"	"491"	"362"	"196"
"fly"	"6401"	"14"	"78"	"122"	"145"	"186"	"253"	"224"	"234"	"250"	"340"	"548"	"702"	"734"	"604"	"443"	"327"	"272"	"295"	"463"	"167"
"hoppa"	"6310"	"9"	"80"	"84"	"123"	"192"	"195"	"239"	"187"	"234"	"381"	"400"	"436"	"540"	"484"	"538"	"523"	"494"	"529"	"441"	"201"
"flyga"	"6226"	"20"	"75"	"87"	"184"	"145"	"198"	"427"	"246"	"232"	"308"	"419"	"551"	"544"	"561"	"491"	"475"	"459"	"326"	"325"	"153"
"utredas"	"6223"	"8"	"77"	"121"	"171"	"210"	"231"	"260"	"263"	"267"	"402"	"421"	"481"	"545"	"571"	"411"	"481"	"331"	"395"	"360"	"217"
"bilda"	"6205"	"28"	"140"	"182"	"182"	"334"	"244"	"290"	"287"	"202"	"319"	"478"	"454"	"600"	"450"	"735"	"338"	"182"	"312"	"356"	"92"
"kräva"	"6156"	"30"	"122"	"138"	"210"	"205"	"278"	"292"	"302"	"293"	"436"	"401"	"473"	"562"	"511"	"405"	"388"	"339"	"367"	"280"	"124"
"stötta"	"6135"	"5"	"21"	"33"	"64"	"99"	"113"	"121"	"137"	"190"	"285"	"358"	"524"	"595"	"593"	"539"	"490"	"667"	"461"	"574"	"266"
"försvinna"	"6119"	"9"	"87"	"101"	"167"	"258"	"293"	"255"	"247"	"292"	"382"	"482"	"521"	"595"	"529"	"417"	"459"	"351"	"272"	"246"	"156"
"säkerställa"	"6107"	"6"	"21"	"45"	"61"	"101"	"103"	"129"	"150"	"162"	"265"	"370"	"454"	"544"	"620"	"582"	"591"	"672"	"510"	"499"	"222"
"fokusera"	"6084"	"7"	"39"	"45"	"64"	"97"	"112"	"142"	"149"	"165"	"302"	"398"	"475"	"585"	"567"	"565"	"659"	"452"	"509"	"505"	"247"
"hindra"	"6053"	"17"	"143"	"168"	"162"	"216"	"277"	"336"	"280"	"230"	"332"	"442"	"498"	"520"	"537"	"366"	"339"	"515"	"318"	"234"	"123"
"informera"	"6050"	"8"	"54"	"94"	"121"	"160"	"204"	"237"	"218"	"257"	"346"	"398"	"461"	"654"	"697"	"525"	"414"	"435"	"334"	"263"	"170"
"leta"	"6050"	"5"	"59"	"98"	"150"	"194"	"213"	"201"	"220"	"268"	"419"	"432"	"522"	"615"	"665"	"490"	"479"	"317"	"283"	"262"	"158"
"kalla"	"6048"	"14"	"91"	"99"	"128"	"177"	"255"	"254"	"224"	"251"	"371"	"402"	"520"	"624"	"558"	"460"	"404"	"341"	"391"	"333"	"151"
"stängas"	"6027"	"11"	"58"	"105"	"132"	"215"	"278"	"227"	"234"	"206"	"313"	"329"	"454"	"587"	"523"	"523"	"568"	"500"	"365"	"266"	"133"
"utvecklas"	"5995"	"8"	"48"	"80"	"124"	"154"	"158"	"233"	"238"	"254"	"357"	"494"	"516"	"563"	"532"	"571"	"472"	"328"	"311"	"367"	"187"
"låna"	"5891"	"3"	"66"	"74"	"148"	"262"	"224"	"266"	"276"	"309"	"311"	"349"	"498"	"577"	"536"	"439"	"454"	"369"	"274"	"286"	"170"
"stödja"	"5862"	"18"	"112"	"140"	"163"	"184"	"218"	"314"	"274"	"286"	"353"	"505"	"534"	"560"	"458"	"436"	"335"	"269"	"252"	"324"	"127"
"tipsa"	"5749"	"0"	"2"	"9"	"8"	"11"	"13"	"10"	"9"	"29"	"40"	"39"	"56"	"77"	"53"	"322"	"1172"	"1158"	"1091"	"1185"	"465"
"förändra"	"5747"	"4"	"41"	"59"	"115"	"141"	"138"	"193"	"222"	"232"	"382"	"424"	"521"	"583"	"542"	"547"	"466"	"333"	"300"	"324"	"180"
"upptäcka"	"5744"	"2"	"45"	"58"	"103"	"172"	"174"	"215"	"203"	"212"	"348"	"400"	"538"	"537"	"507"	"521"	"466"	"423"	"320"	"304"	"196"
"granska"	"5724"	"18"	"136"	"170"	"201"	"206"	"272"	"395"	"400"	"308"	"415"	"388"	"387"	"432"	"410"	"346"	"351"	"324"	"278"	"191"	"96"
"kontakta"	"5671"	"7"	"31"	"70"	"85"	"113"	"135"	"171"	"203"	"240"	"320"	"324"	"442"	"613"	"646"	"551"	"507"	"486"	"316"	"249"	"162"
"försvara"	"5642"	"13"	"119"	"117"	"116"	"152"	"202"	"258"	"216"	"219"	"362"	"410"	"462"	"407"	"399"	"340"	"461"	"244"	"370"	"513"	"262"
"avgå"	"5605"	"27"	"182"	"181"	"170"	"202"	"214"	"350"	"415"	"207"	"382"	"328"	"255"	"601"	"503"	"319"	"407"	"251"	"307"	"232"	"72"
"avslöja"	"5578"	"12"	"111"	"114"	"140"	"225"	"254"	"290"	"311"	"269"	"417"	"398"	"398"	"461"	"485"	"320"	"334"	"336"	"289"	"274"	"140"
"underlätta"	"5570"	"11"	"72"	"70"	"103"	"141"	"140"	"185"	"164"	"158"	"295"	"372"	"489"	"592"	"509"	"515"	"404"	"430"	"381"	"351"	"188"
"kolla"	"5555"	"4"	"22"	"35"	"51"	"82"	"139"	"155"	"133"	"207"	"296"	"352"	"474"	"683"	"591"	"520"	"529"	"385"	"299"	"373"	"225"
"skada"	"5524"	"12"	"65"	"94"	"119"	"150"	"193"	"267"	"247"	"225"	"336"	"418"	"450"	"492"	"612"	"450"	"412"	"262"	"288"	"259"	"173"
"bekämpa"	"5501"	"8"	"113"	"91"	"116"	"157"	"226"	"220"	"153"	"183"	"289"	"469"	"500"	"499"	"406"	"531"	"410"	"347"	"302"	"265"	"216"
"flyttas"	"5474"	"4"	"91"	"90"	"143"	"211"	"226"	"203"	"229"	"227"	"336"	"338"	"438"	"510"	"579"	"338"	"341"	"438"	"338"	"270"	"124"
"fundera"	"5466"	"7"	"63"	"70"	"98"	"143"	"142"	"213"	"207"	"252"	"321"	"391"	"532"	"574"	"540"	"448"	"391"	"366"	"268"	"318"	"122"
"skaffa"	"5453"	"5"	"90"	"128"	"129"	"181"	"198"	"239"	"236"	"238"	"330"	"323"	"510"	"585"	"492"	"401"	"357"	"309"	"284"	"278"	"140"
"vaccinera"	"5447"	"1"	"9"	"32"	"28"	"56"	"455"	"100"	"115"	"142"	"168"	"155"	"113"	"202"	"192"	"234"	"169"	"453"	"2223"	"486"	"114"
"begränsa"	"5428"	"3"	"68"	"73"	"77"	"119"	"197"	"172"	"156"	"163"	"219"	"300"	"376"	"411"	"418"	"431"	"437"	"827"	"518"	"319"	"144"
"förebygga"	"5409"	"2"	"67"	"65"	"128"	"161"	"148"	"192"	"175"	"188"	"318"	"360"	"463"	"497"	"648"	"491"	"432"	"293"	"310"	"272"	"199"
"tycka"	"5376"	"1"	"33"	"42"	"78"	"77"	"118"	"189"	"172"	"227"	"332"	"416"	"443"	"609"	"576"	"454"	"487"	"347"	"312"	"309"	"154"
"bedriva"	"5373"	"7"	"26"	"69"	"121"	"163"	"148"	"187"	"165"	"183"	"298"	"312"	"378"	"485"	"491"	"376"	"467"	"543"	"418"	"371"	"165"
"stiga"	"5350"	"17"	"120"	"114"	"194"	"230"	"261"	"317"	"258"	"200"	"317"	"365"	"475"	"376"	"405"	"371"	"269"	"314"	"275"	"303"	"169"
"anställa"	"5305"	"9"	"57"	"101"	"124"	"149"	"180"	"267"	"197"	"211"	"308"	"388"	"511"	"667"	"542"	"399"	"275"	"247"	"247"	"284"	"142"
"avsluta"	"5284"	"9"	"64"	"67"	"69"	"130"	"131"	"162"	"144"	"152"	"260"	"266"	"357"	"370"	"450"	"476"	"560"	"483"	"432"	"469"	"233"
"hyra"	"5248"	"4"	"27"	"39"	"92"	"146"	"169"	"250"	"183"	"215"	"313"	"380"	"433"	"730"	"576"	"393"	"345"	"287"	"285"	"223"	"158"
"bedöma"	"5246"	"10"	"52"	"77"	"80"	"123"	"191"	"240"	"232"	"266"	"329"	"378"	"426"	"531"	"488"	"403"	"393"	"330"	"305"	"251"	"141"
"anpassa"	"5246"	"6"	"37"	"47"	"77"	"139"	"194"	"173"	"176"	"192"	"250"	"334"	"442"	"477"	"407"	"437"	"428"	"493"	"392"	"344"	"201"
"sova"	"5224"	"0"	"40"	"42"	"63"	"104"	"130"	"156"	"203"	"241"	"347"	"420"	"653"	"620"	"526"	"438"	"318"	"278"	"245"	"243"	"157"
"presentera"	"5193"	"9"	"72"	"80"	"131"	"196"	"244"	"246"	"231"	"220"	"283"	"360"	"450"	"541"	"446"	"409"	"337"	"333"	"248"	"243"	"114"
"bekräfta"	"5187"	"12"	"63"	"64"	"63"	"95"	"167"	"160"	"175"	"212"	"262"	"320"	"448"	"525"	"583"	"460"	"446"	"381"	"313"	"286"	"152"
"leverera"	"5186"	"1"	"45"	"65"	"80"	"137"	"186"	"207"	"228"	"216"	"261"	"346"	"422"	"369"	"393"	"366"	"407"	"397"	"424"	"430"	"206"
"vidta"	"5179"	"10"	"75"	"90"	"84"	"148"	"144"	"162"	"192"	"172"	"273"	"296"	"429"	"528"	"494"	"404"	"392"	"468"	"360"	"287"	"171"
"räcka"	"5175"	"5"	"64"	"75"	"96"	"165"	"205"	"199"	"197"	"189"	"252"	"321"	"438"	"457"	"404"	"429"	"395"	"451"	"329"	"342"	"162"
"begära"	"5075"	"18"	"106"	"106"	"163"	"237"	"251"	"262"	"317"	"203"	"316"	"257"	"409"	"431"	"468"	"361"	"345"	"246"	"247"	"229"	"103"
"studera"	"5073"	"7"	"67"	"61"	"97"	"174"	"233"	"220"	"197"	"248"	"288"	"405"	"439"	"528"	"442"	"405"	"241"	"331"	"303"	"238"	"149"
"utöka"	"5071"	"4"	"51"	"83"	"110"	"164"	"149"	"191"	"140"	"161"	"239"	"348"	"413"	"459"	"406"	"375"	"373"	"544"	"396"	"317"	"148"
"identifiera"	"5019"	"9"	"92"	"51"	"88"	"120"	"135"	"155"	"192"	"179"	"249"	"334"	"407"	"517"	"567"	"408"	"402"	"337"	"310"	"285"	"182"
"hinna"	"4996"	"10"	"42"	"56"	"83"	"131"	"174"	"213"	"158"	"187"	"324"	"336"	"445"	"498"	"475"	"363"	"383"	"332"	"345"	"310"	"131"
"orsaka"	"4990"	"8"	"70"	"91"	"130"	"181"	"194"	"296"	"242"	"211"	"271"	"346"	"409"	"450"	"415"	"425"	"330"	"273"	"251"	"251"	"146"
"förbereda"	"4982"	"8"	"56"	"68"	"72"	"112"	"151"	"160"	"183"	"157"	"242"	"311"	"391"	"470"	"399"	"422"	"393"	"476"	"327"	"389"	"195"
"jämföra"	"4966"	"10"	"60"	"77"	"99"	"155"	"169"	"199"	"213"	"218"	"327"	"393"	"458"	"448"	"413"	"344"	"331"	"365"	"316"	"244"	"127"
"besluta"	"4960"	"8"	"83"	"101"	"145"	"190"	"218"	"247"	"203"	"243"	"291"	"324"	"408"	"440"	"400"	"311"	"325"	"386"	"287"	"228"	"122"
"be"	"4950"	"9"	"92"	"90"	"90"	"120"	"182"	"221"	"201"	"198"	"295"	"311"	"415"	"480"	"448"	"361"	"429"	"292"	"273"	"300"	"143"
"bero"	"4941"	"3"	"61"	"120"	"120"	"156"	"164"	"203"	"188"	"194"	"255"	"325"	"441"	"467"	"441"	"419"	"361"	"336"	"267"	"260"	"160"
"sättas"	"4901"	"5"	"77"	"108"	"116"	"180"	"177"	"229"	"228"	"179"	"302"	"344"	"411"	"494"	"397"	"368"	"354"	"363"	"237"	"220"	"112"
"ordna"	"4898"	"8"	"73"	"105"	"104"	"159"	"157"	"205"	"191"	"176"	"247"	"324"	"552"	"579"	"500"	"376"	"284"	"295"	"225"	"246"	"92"
"falla"	"4844"	"12"	"48"	"65"	"88"	"148"	"164"	"220"	"247"	"212"	"231"	"324"	"420"	"435"	"428"	"413"	"364"	"267"	"266"	"328"	"164"
"acceptera"	"4792"	"11"	"76"	"96"	"115"	"152"	"150"	"225"	"204"	"250"	"305"	"349"	"422"	"453"	"369"	"317"	"353"	"310"	"257"	"276"	"102"
"planera"	"4780"	"5"	"40"	"42"	"83"	"123"	"131"	"138"	"118"	"176"	"235"	"309"	"489"	"470"	"429"	"351"	"299"	"500"	"394"	"295"	"153"
"väcka"	"4779"	"3"	"36"	"78"	"103"	"151"	"209"	"188"	"149"	"194"	"295"	"350"	"345"	"488"	"547"	"322"	"401"	"254"	"297"	"242"	"127"
"sköta"	"4776"	"6"	"71"	"80"	"139"	"222"	"223"	"229"	"226"	"222"	"339"	"336"	"419"	"479"	"399"	"330"	"243"	"303"	"237"	"168"	"105"
"inleda"	"4758"	"21"	"80"	"106"	"138"	"186"	"175"	"213"	"208"	"147"	"305"	"324"	"366"	"360"	"387"	"367"	"350"	"325"	"342"	"236"	"122"
"motverka"	"4758"	"9"	"45"	"67"	"101"	"136"	"148"	"138"	"158"	"138"	"237"	"260"	"376"	"541"	"440"	"404"	"359"	"360"	"350"	"305"	"186"
"landa"	"4756"	"11"	"62"	"84"	"72"	"138"	"156"	"246"	"159"	"136"	"238"	"320"	"405"	"474"	"433"	"395"	"388"	"275"	"273"	"310"	"181"
"dröja"	"4743"	"13"	"50"	"68"	"100"	"173"	"181"	"179"	"173"	"184"	"272"	"283"	"326"	"467"	"406"	"388"	"352"	"411"	"317"	"252"	"148"
"tacka"	"4734"	"5"	"66"	"66"	"98"	"114"	"128"	"152"	"143"	"167"	"258"	"300"	"347"	"351"	"448"	"447"	"419"	"356"	"351"	"358"	"160"
"fråga"	"4715"	"5"	"37"	"37"	"72"	"94"	"113"	"151"	"175"	"215"	"266"	"364"	"480"	"524"	"513"	"416"	"392"	"267"	"260"	"222"	"112"
"fånga"	"4704"	"5"	"25"	"45"	"58"	"98"	"116"	"160"	"126"	"160"	"237"	"309"	"415"	"500"	"499"	"393"	"362"	"335"	"359"	"350"	"152"
"släppas"	"4668"	"6"	"50"	"76"	"101"	"145"	"152"	"195"	"218"	"166"	"302"	"314"	"321"	"393"	"431"	"424"	"384"	"298"	"315"	"230"	"147"
"hänga"	"4664"	"7"	"54"	"56"	"74"	"131"	"130"	"140"	"152"	"179"	"283"	"274"	"365"	"392"	"390"	"370"	"434"	"317"	"392"	"321"	"203"
"bevisa"	"4629"	"7"	"53"	"92"	"89"	"147"	"134"	"179"	"179"	"219"	"317"	"335"	"330"	"483"	"444"	"389"	"382"	"265"	"248"	"214"	"123"
"tjäna"	"4609"	"6"	"42"	"65"	"116"	"173"	"203"	"253"	"238"	"333"	"337"	"351"	"410"	"379"	"370"	"261"	"308"	"221"	"203"	"213"	"127"
"överleva"	"4595"	"3"	"50"	"57"	"83"	"114"	"195"	"186"	"219"	"242"	"246"	"317"	"380"	"476"	"368"	"314"	"257"	"439"	"267"	"247"	"135"
"kämpa"	"4582"	"10"	"72"	"72"	"84"	"137"	"129"	"142"	"149"	"192"	"286"	"347"	"358"	"395"	"349"	"362"	"394"	"311"	"313"	"319"	"161"
"jämföras"	"4553"	"1"	"72"	"84"	"116"	"186"	"245"	"275"	"224"	"197"	"280"	"359"	"372"	"402"	"393"	"300"	"273"	"234"	"245"	"186"	"109"
"dricka"	"4509"	"8"	"50"	"60"	"110"	"123"	"156"	"190"	"228"	"207"	"315"	"402"	"414"	"467"	"473"	"404"	"310"	"165"	"168"	"152"	"107"
"påverkas"	"4493"	"6"	"26"	"42"	"61"	"79"	"82"	"151"	"104"	"131"	"221"	"252"	"351"	"435"	"461"	"440"	"392"	"424"	"308"	"346"	"181"
"utesluta"	"4474"	"4"	"26"	"67"	"64"	"109"	"122"	"153"	"108"	"157"	"277"	"293"	"341"	"394"	"363"	"408"	"373"	"331"	"337"	"386"	"161"
"prova"	"4469"	"3"	"20"	"35"	"61"	"101"	"145"	"168"	"123"	"154"	"232"	"288"	"407"	"502"	"511"	"432"	"384"	"265"	"258"	"231"	"149"
"döma"	"4466"	"10"	"99"	"123"	"143"	"182"	"175"	"218"	"208"	"199"	"265"	"245"	"319"	"359"	"341"	"325"	"345"	"260"	"284"	"242"	"124"
"uppleva"	"4463"	"5"	"19"	"44"	"35"	"82"	"94"	"137"	"131"	"150"	"211"	"283"	"412"	"477"	"460"	"448"	"389"	"291"	"299"	"298"	"198"
"hoppas"	"4461"	"1"	"56"	"64"	"81"	"110"	"157"	"170"	"174"	"156"	"249"	"298"	"385"	"435"	"394"	"361"	"327"	"335"	"320"	"254"	"134"
"boka"	"4418"	"1"	"8"	"18"	"30"	"66"	"71"	"109"	"49"	"81"	"115"	"182"	"216"	"276"	"245"	"298"	"231"	"455"	"1491"	"364"	"112"
"ingå"	"4402"	"11"	"93"	"118"	"131"	"219"	"187"	"186"	"195"	"184"	"279"	"286"	"334"	"380"	"305"	"353"	"262"	"198"	"262"	"280"	"139"
"pröva"	"4401"	"7"	"98"	"136"	"142"	"176"	"203"	"244"	"205"	"198"	"328"	"291"	"361"	"349"	"353"	"341"	"317"	"194"	"179"	"176"	"103"
"riva"	"4391"	"7"	"44"	"70"	"106"	"174"	"215"	"215"	"168"	"189"	"235"	"304"	"390"	"443"	"422"	"338"	"254"	"225"	"208"	"268"	"116"
"rapportera"	"4389"	"5"	"47"	"54"	"79"	"96"	"132"	"132"	"175"	"155"	"240"	"293"	"372"	"355"	"380"	"377"	"399"	"373"	"316"	"277"	"132"
"skjutas"	"4377"	"10"	"60"	"87"	"122"	"155"	"201"	"211"	"192"	"158"	"249"	"251"	"350"	"329"	"393"	"279"	"257"	"370"	"284"	"273"	"146"
"åtgärda"	"4366"	"4"	"30"	"53"	"78"	"126"	"142"	"142"	"191"	"171"	"256"	"302"	"362"	"475"	"462"	"387"	"344"	"263"	"207"	"234"	"137"
"rycka"	"4359"	"6"	"37"	"63"	"78"	"124"	"118"	"149"	"121"	"139"	"293"	"345"	"415"	"470"	"506"	"462"	"327"	"276"	"188"	"156"	"86"
"rulla"	"4313"	"4"	"27"	"34"	"48"	"95"	"99"	"165"	"144"	"150"	"259"	"299"	"373"	"426"	"432"	"469"	"413"	"282"	"223"	"255"	"116"
"uppmärksamma"	"4285"	"0"	"26"	"29"	"77"	"68"	"123"	"89"	"108"	"138"	"221"	"292"	"384"	"492"	"502"	"435"	"418"	"255"	"245"	"229"	"154"
"täcka"	"4281"	"3"	"58"	"42"	"86"	"146"	"137"	"194"	"161"	"172"	"244"	"273"	"413"	"396"	"391"	"312"	"250"	"328"	"243"	"290"	"142"
"ändras"	"4271"	"10"	"54"	"67"	"80"	"100"	"114"	"162"	"133"	"130"	"206"	"219"	"327"	"355"	"395"	"353"	"326"	"440"	"322"	"309"	"169"
